id,name,state_code,state,spider_prefix
4202073,Balneário Gaivota,SC,Santa Catarina,sc_balneario_gaivota
4301636,Balneário Pinhal,RS,Rio Grande do Sul,rs_balneario_pinhal
4102307,Balsa Nova,PR,Paraná,pr_balsa_nova
3504800,Bálsamo,SP,São Paulo,sp_balsamo
2101400,Balsas,MA,Maranhão,ma_balsas
3105103,Bambuí,MG,Minas Gerais,mg_bambui
2301851,Banabuiú,CE,Ceará,ce_banabuiu
3504909,Bananal,SP,São Paulo,sp_bananal
2501500,Bananeiras,PB,Paraíba,pb_bananeiras
3105202,Bandeira,MG,Minas Gerais,mg_bandeira
3105301,Bandeira do Sul,MG,Minas Gerais,mg_bandeira_do_sul
4202081,Bandeirante,SC,Santa Catarina,sc_bandeirante
5001508,Bandeirantes,MS,Mato Grosso do Sul,ms_bandeirantes
4102406,Bandeirantes,PR,Paraná,pr_bandeirantes
1703057,Bandeirantes do Tocantins,TO,Tocantins,to_bandeirantes_do_tocantins
1501253,Bannach,PA,Pará,pa_bannach
2902658,Banzaê,BA,Bahia,ba_banzae
4301651,Barão,RS,Rio Grande do Sul,rs_barao
3505005,Barão de Antonina,SP,São Paulo,sp_barao_de_antonina
3105400,Barão de Cocais,MG,Minas Gerais,mg_barao_de_cocais
4301701,Barão de Cotegipe,RS,Rio Grande do Sul,rs_barao_de_cotegipe
2101509,Barão de Grajaú,MA,Maranhão,ma_barao_de_grajau
5101605,Barão de Melgaço,MT,Mato Grosso,mt_barao_de_melgaco
3105509,Barão de Monte Alto,MG,Minas Gerais,mg_barao_de_monte_alto
4301750,Barão do Triunfo,RS,Rio Grande do Sul,rs_barao_do_triunfo
2401453,Baraúna,RN,Rio Grande do Norte,rn_barauna
2501534,Baraúna,PB,Paraíba,pb_barauna
3105608,Barbacena,MG,Minas Gerais,mg_barbacena
2301901,Barbalha,CE,Ceará,ce_barbalha
3505104,Barbosa,SP,São Paulo,sp_barbosa
4102505,Barbosa Ferraz,PR,Paraná,pr_barbosa_ferraz
1501303,Barcarena,PA,Pará,pa_barcarena
2401503,Barcelona,RN,Rio Grande do Norte,rn_barcelona
1300409,Barcelos,AM,Amazonas,am_barcelos
3505203,Bariri,SP,São Paulo,sp_bariri
2902708,Barra,BA,Bahia,ba_barra
3505302,Barra Bonita,SP,São Paulo,sp_barra_bonita
4202099,Barra Bonita,SC,Santa Catarina,sc_barra_bonita
2201176,Barra D'Alcântara,PI,Piauí,pi_barra_dalcantara
2902807,Barra da Estiva,BA,Bahia,ba_barra_da_estiva
2601300,Barra de Guabiraba,PE,Pernambuco,pe_barra_de_guabiraba
2501609,Barra de Santa Rosa,PB,Paraíba,pb_barra_de_santa_rosa
2501575,Barra de Santana,PB,Paraíba,pb_barra_de_santana
2700508,Barra de Santo Antônio,AL,Alagoas,al_barra_de_santo_antonio
3200904,Barra de São Francisco,ES,Espírito Santo,es_barra_de_sao_francisco
2700607,Barra de São Miguel,AL,Alagoas,al_barra_de_sao_miguel
2501708,Barra de São Miguel,PB,Paraíba,pb_barra_de_sao_miguel
5101704,Barra do Bugres,MT,Mato Grosso,mt_barra_do_bugres
3505351,Barra do Chapéu,SP,São Paulo,sp_barra_do_chapeu
2902906,Barra do Choça,BA,Bahia,ba_barra_do_choca
2101608,Barra do Corda,MA,Maranhão,ma_barra_do_corda
5101803,Barra do Garças,MT,Mato Grosso,mt_barra_do_garcas
4301859,Barra do Guarita,RS,Rio Grande do Sul,rs_barra_do_guarita
4102703,Barra do Jacaré,PR,Paraná,pr_barra_do_jacare
2903003,Barra do Mendes,BA,Bahia,ba_barra_do_mendes
1703073,Barra do Ouro,TO,Tocantins,to_barra_do_ouro
3300308,Barra do Piraí,RJ,Rio de Janeiro,rj_barra_do_pirai
4301875,Barra do Quaraí,RS,Rio Grande do Sul,rs_barra_do_quarai
4301909,Barra do Ribeiro,RS,Rio Grande do Sul,rs_barra_do_ribeiro
4301925,Barra do Rio Azul,RS,Rio Grande do Sul,rs_barra_do_rio_azul
2903102,Barra do Rocha,BA,Bahia,ba_barra_do_rocha
3505401,Barra do Turvo,SP,São Paulo,sp_barra_do_turvo
2800605,Barra dos Coqueiros,SE,Sergipe,se_barra_dos_coqueiros
4301958,Barra Funda,RS,Rio Grande do Sul,rs_barra_funda
3105707,Barra Longa,MG,Minas Gerais,mg_barra_longa
3300407,Barra Mansa,RJ,Rio de Janeiro,rj_barra_mansa
4202107,Barra Velha,SC,Santa Catarina,sc_barra_velha
4301800,Barracão,RS,Rio Grande do Sul,rs_barracao
4102604,Barracão,PR,Paraná,pr_barracao
2201200,Barras,PI,Piauí,pi_barras
2301950,Barreira,CE,Ceará,ce_barreira
2903201,Barreiras,BA,Bahia,ba_barreiras
2201309,Barreiras do Piauí,PI,Piauí,pi_barreiras_do_piaui
1300508,Barreirinha,AM,Amazonas,am_barreirinha
2101707,Barreirinhas,MA,Maranhão,ma_barreirinhas
2601409,Barreiros,PE,Pernambuco,pe_barreiros
3505500,Barretos,SP,São Paulo,sp_barretos
3505609,Barrinha,SP,São Paulo,sp_barrinha
2302008,Barro,CE,Ceará,ce_barro
5203203,Barro Alto,GO,Goiás,go_barro_alto
2903235,Barro Alto,BA,Bahia,ba_barro_alto
2201408,Barro Duro,PI,Piauí,pi_barro_duro
2903300,Barro Preto,BA,Bahia,ba_barro_preto
2903276,Barrocas,BA,Bahia,ba_barrocas
1703107,Barrolândia,TO,Tocantins,to_barrolandia
2302057,Barroquinha,CE,Ceará,ce_barroquinha
4302006,Barros Cassal,RS,Rio Grande do Sul,rs_barros_cassal
3105905,Barroso,MG,Minas Gerais,mg_barroso
3505708,Barueri,SP,São Paulo,sp_barueri
3505807,Bastos,SP,São Paulo,sp_bastos
5001904,Bataguassu,MS,Mato Grosso do Sul,ms_bataguassu
2700706,Batalha,AL,Alagoas,al_batalha
2201507,Batalha,PI,Piauí,pi_batalha
3505906,Batatais,SP,São Paulo,sp_batatais
5002001,Batayporã,MS,Mato Grosso do Sul,ms_bataypora
2302107,Baturité,CE,Ceará,ce_baturite
3506003,Bauru,SP,São Paulo,sp_bauru
2501807,Bayeux,PB,Paraíba,pb_bayeux
3506102,Bebedouro,SP,São Paulo,sp_bebedouro
2302206,Beberibe,CE,Ceará,ce_beberibe
2302305,Bela Cruz,CE,Ceará,ce_bela_cruz
5002100,Bela Vista,MS,Mato Grosso do Sul,ms_bela_vista
4102752,Bela Vista da Caroba,PR,Paraná,pr_bela_vista_da_caroba
5203302,Bela Vista de Goiás,GO,Goiás,go_bela_vista_de_goias
3106002,Bela Vista de Minas,MG,Minas Gerais,mg_bela_vista_de_minas
2101772,Bela Vista do Maranhão,MA,Maranhão,ma_bela_vista_do_maranhao
4102802,Bela Vista do Paraíso,PR,Paraná,pr_bela_vista_do_paraiso
2201556,Bela Vista do Piauí,PI,Piauí,pi_bela_vista_do_piaui
4202131,Bela Vista do Toldo,SC,Santa Catarina,sc_bela_vista_do_toldo
2101731,Belágua,MA,Maranhão,ma_belagua
2700805,Belém,AL,Alagoas,al_belem
1501402,Belém,PA,Pará,pa_belem
2501906,Belém,PB,Paraíba,pb_belem
2601508,Belém de Maria,PE,Pernambuco,pe_belem_de_maria
2601607,Belém do São Francisco,PE,Pernambuco,pe_belem_do_sao_francisco
2502003,Belém do Brejo do Cruz,PB,Paraíba,pb_belem_do_brejo_do_cruz
2201572,Belém do Piauí,PI,Piauí,pi_belem_do_piaui
3300456,Belford Roxo,RJ,Rio de Janeiro,rj_belford_roxo
3106101,Belmiro Braga,MG,Minas Gerais,mg_belmiro_braga
4202156,Belmonte,SC,Santa Catarina,sc_belmonte
2903409,Belmonte,BA,Bahia,ba_belmonte
2903508,Belo Campo,BA,Bahia,ba_belo_campo
3106200,Belo Horizonte,MG,Minas Gerais,mg_belo_horizonte
2601706,Belo Jardim,PE,Pernambuco,pe_belo_jardim
2700904,Belo Monte,AL,Alagoas,al_belo_monte
3106309,Belo Oriente,MG,Minas Gerais,mg_belo_oriente
3106408,Belo Vale,MG,Minas Gerais,mg_belo_vale
1501451,Belterra,PA,Pará,pa_belterra
2201606,Beneditinos,PI,Piauí,pi_beneditinos
2101806,Benedito Leite,MA,Maranhão,ma_benedito_leite
4202206,Benedito Novo,SC,Santa Catarina,sc_benedito_novo
1501501,Benevides,PA,Pará,pa_benevides
1300607,Benjamin Constant,AM,Amazonas,am_benjamin_constant
4302055,Benjamin Constant do Sul,RS,Rio Grande do Sul,rs_benjamin_constant_do_sul
3506201,Bento de Abreu,SP,São Paulo,sp_bento_de_abreu
2401602,Bento Fernandes,RN,Rio Grande do Norte,rn_bento_fernandes
4302105,Bento Gonçalves,RS,Rio Grande do Sul,rs_bento_goncalves
2101905,Bequimão,MA,Maranhão,ma_bequimao
3106507,Berilo,MG,Minas Gerais,mg_berilo
3106655,Berizal,MG,Minas Gerais,mg_berizal
2502052,Bernardino Batista,PB,Paraíba,pb_bernardino_batista
3506300,Bernardino de Campos,SP,São Paulo,sp_bernardino_de_campos
2101939,Bernardo do Mearim,MA,Maranhão,ma_bernardo_do_mearim
1703206,Bernardo Sayão,TO,Tocantins,to_bernardo_sayao
3506359,Bertioga,SP,São Paulo,sp_bertioga
2201705,Bertolínia,PI,Piauí,pi_bertolinia
3106606,Bertópolis,MG,Minas Gerais,mg_bertopolis
1300631,Beruri,AM,Amazonas,am_beruri
2601805,Betânia,PE,Pernambuco,pe_betania
2201739,Betânia do Piauí,PI,Piauí,pi_betania_do_piaui
3106705,Betim,MG,Minas Gerais,mg_betim
2601904,Bezerros,PE,Pernambuco,pe_bezerros
3106804,Bias Fortes,MG,Minas Gerais,mg_bias_fortes
3106903,Bicas,MG,Minas Gerais,mg_bicas
4202305,Biguaçu,SC,Santa Catarina,sc_biguacu
3506409,Bilac,SP,São Paulo,sp_bilac
3107000,Biquinhas,MG,Minas Gerais,mg_biquinhas
3506508,Birigui,SP,São Paulo,sp_birigui
3506607,Biritiba-Mirim,SP,São Paulo,sp_biritiba_mirim
2903607,Biritinga,BA,Bahia,ba_biritinga
4102901,Bituruna,PR,Paraná,pr_bituruna
4202404,Blumenau,SC,Santa Catarina,sc_blumenau
3201001,Boa Esperança,ES,Espírito Santo,es_boa_esperanca
3107109,Boa Esperança,MG,Minas Gerais,mg_boa_esperanca
4103008,Boa Esperança,PR,Paraná,pr_boa_esperanca
4103024,Boa Esperança do Iguaçu,PR,Paraná,pr_boa_esperanca_do_iguacu
3506706,Boa Esperança do Sul,SP,São Paulo,sp_boa_esperanca_do_sul
2201770,Boa Hora,PI,Piauí,pi_boa_hora
2903706,Boa Nova,BA,Bahia,ba_boa_nova
2502102,Boa Ventura,PB,Paraíba,pb_boa_ventura
4103040,Boa Ventura de São Roque,PR,Paraná,pr_boa_ventura_de_sao_roque
2302404,Boa Viagem,CE,Ceará,ce_boa_viagem
1400100,Boa Vista,RR,Roraima,rr_boa_vista
2502151,Boa Vista,PB,Paraíba,pb_boa_vista
4103057,Boa Vista da Aparecida,PR,Paraná,pr_boa_vista_da_aparecida
4302154,Boa Vista das Missões,RS,Rio Grande do Sul,rs_boa_vista_das_missoes
4302204,Boa Vista do Buricá,RS,Rio Grande do Sul,rs_boa_vista_do_burica
4302220,Boa Vista do Cadeado,RS,Rio Grande do Sul,rs_boa_vista_do_cadeado
2101970,Boa Vista do Gurupi,MA,Maranhão,ma_boa_vista_do_gurupi
4302238,Boa Vista do Incra,RS,Rio Grande do Sul,rs_boa_vista_do_incra
1300680,Boa Vista do Ramos,AM,Amazonas,am_boa_vista_do_ramos
4302253,Boa Vista do Sul,RS,Rio Grande do Sul,rs_boa_vista_do_sul
2903805,Boa Vista do Tupim,BA,Bahia,ba_boa_vista_do_tupim
2701001,Boca da Mata,AL,Alagoas,al_boca_da_mata
1300706,Boca do Acre,AM,Amazonas,am_boca_do_acre
3506805,Bocaina,SP,São Paulo,sp_bocaina
2201804,Bocaina,PI,Piauí,pi_bocaina
3107208,Bocaina de Minas,MG,Minas Gerais,mg_bocaina_de_minas
4202438,Bocaina do Sul,SC,Santa Catarina,sc_bocaina_do_sul
3107307,Bocaiúva,MG,Minas Gerais,mg_bocaiuva
4103107,Bocaiúva do Sul,PR,Paraná,pr_bocaiuva_do_sul
2401651,Bodó,RN,Rio Grande do Norte,rn_bodo
2602001,Bodocó,PE,Pernambuco,pe_bodoco
5002159,Bodoquena,MS,Mato Grosso do Sul,ms_bodoquena
3506904,Bofete,SP,São Paulo,sp_bofete
3507001,Boituva,SP,São Paulo,sp_boituva
2602100,Bom Conselho,PE,Pernambuco,pe_bom_conselho
3107406,Bom Despacho,MG,Minas Gerais,mg_bom_despacho
3300506,Bom Jardim,RJ,Rio de Janeiro,rj_bom_jardim
2102002,Bom Jardim,MA,Maranhão,ma_bom_jardim
2602209,Bom Jardim,PE,Pernambuco,pe_bom_jardim
4202503,Bom Jardim da Serra,SC,Santa Catarina,sc_bom_jardim_da_serra
5203401,Bom Jardim de Goiás,GO,Goiás,go_bom_jardim_de_goias
3107505,Bom Jardim de Minas,MG,Minas Gerais,mg_bom_jardim_de_minas
2401701,Bom Jesus,RN,Rio Grande do Norte,rn_bom_jesus
4302303,Bom Jesus,RS,Rio Grande do Sul,rs_bom_jesus
2201903,Bom Jesus,PI,Piauí,pi_bom_jesus
4202537,Bom Jesus,SC,Santa Catarina,sc_bom_jesus
2502201,Bom Jesus,PB,Paraíba,pb_bom_jesus
2903904,Bom Jesus da Lapa,BA,Bahia,ba_bom_jesus_da_lapa
3107604,Bom Jesus da Penha,MG,Minas Gerais,mg_bom_jesus_da_penha
2903953,Bom Jesus da Serra,BA,Bahia,ba_bom_jesus_da_serra
2102036,Bom Jesus das Selvas,MA,Maranhão,ma_bom_jesus_das_selvas
5203500,Bom Jesus de Goiás,GO,Goiás,go_bom_jesus_de_goias
3107703,Bom Jesus do Amparo,MG,Minas Gerais,mg_bom_jesus_do_amparo
5101852,Bom Jesus do Araguaia,MT,Mato Grosso,mt_bom_jesus_do_araguaia
3107802,Bom Jesus do Galho,MG,Minas Gerais,mg_bom_jesus_do_galho
3300605,Bom Jesus do Itabapoana,RJ,Rio de Janeiro,rj_bom_jesus_do_itabapoana
3201100,Bom Jesus do Norte,ES,Espírito Santo,es_bom_jesus_do_norte
4202578,Bom Jesus do Oeste,SC,Santa Catarina,sc_bom_jesus_do_oeste
4103156,Bom Jesus do Sul,PR,Paraná,pr_bom_jesus_do_sul
1703305,Bom Jesus do Tocantins,TO,Tocantins,to_bom_jesus_do_tocantins
1501576,Bom Jesus do Tocantins,PA,Pará,pa_bom_jesus_do_tocantins
3507100,Bom Jesus dos Perdões,SP,São Paulo,sp_bom_jesus_dos_perdoes
2102077,Bom Lugar,MA,Maranhão,ma_bom_lugar
4302352,Bom Princípio,RS,Rio Grande do Sul,rs_bom_principio
2201919,Bom Princípio do Piauí,PI,Piauí,pi_bom_principio_do_piaui
4302378,Bom Progresso,RS,Rio Grande do Sul,rs_bom_progresso
3107901,Bom Repouso,MG,Minas Gerais,mg_bom_repouso
4202602,Bom Retiro,SC,Santa Catarina,sc_bom_retiro
4302402,Bom Retiro do Sul,RS,Rio Grande do Sul,rs_bom_retiro_do_sul
2502300,Bom Sucesso,PB,Paraíba,pb_bom_sucesso
4103206,Bom Sucesso,PR,Paraná,pr_bom_sucesso
3108008,Bom Sucesso,MG,Minas Gerais,mg_bom_sucesso
3507159,Bom Sucesso de Itararé,SP,São Paulo,sp_bom_sucesso_de_itarare
4103222,Bom Sucesso do Sul,PR,Paraná,pr_bom_sucesso_do_sul
4202453,Bombinhas,SC,Santa Catarina,sc_bombinhas
3108107,Bonfim,MG,Minas Gerais,mg_bonfim
1400159,Bonfim,RR,Roraima,rr_bonfim
2201929,Bonfim do Piauí,PI,Piauí,pi_bonfim_do_piaui
5203559,Bonfinópolis,GO,Goiás,go_bonfinopolis
3108206,Bonfinópolis de Minas,MG,Minas Gerais,mg_bonfinopolis_de_minas
2904001,Boninal,BA,Bahia,ba_boninal
2904050,Bonito,BA,Bahia,ba_bonito
1501600,Bonito,PA,Pará,pa_bonito
2602308,Bonito,PE,Pernambuco,pe_bonito
5002209,Bonito,MS,Mato Grosso do Sul,ms_bonito
3108255,Bonito de Minas,MG,Minas Gerais,mg_bonito_de_minas
2502409,Bonito de Santa Fé,PB,Paraíba,pb_bonito_de_santa_fe
5203575,Bonópolis,GO,Goiás,go_bonopolis
2502508,Boqueirão,PB,Paraíba,pb_boqueirao
4302451,Boqueirão do Leão,RS,Rio Grande do Sul,rs_boqueirao_do_leao
2201945,Boqueirão do Piauí,PI,Piauí,pi_boqueirao_do_piaui
2800670,Boquim,SE,Sergipe,se_boquim
2904100,Boquira,BA,Bahia,ba_boquira
3507209,Borá,SP,São Paulo,sp_bora
3507308,Boracéia,SP,São Paulo,sp_boraceia
1300805,Borba,AM,Amazonas,am_borba
2502706,Borborema,PB,Paraíba,pb_borborema
3507407,Borborema,SP,São Paulo,sp_borborema
3108305,Borda da Mata,MG,Minas Gerais,mg_borda_da_mata
3507456,Borebi,SP,São Paulo,sp_borebi
4103305,Borrazópolis,PR,Paraná,pr_borrazopolis
4302501,Bossoroca,RS,Rio Grande do Sul,rs_bossoroca
3108404,Botelhos,MG,Minas Gerais,mg_botelhos
3507506,Botucatu,SP,São Paulo,sp_botucatu
3108503,Botumirim,MG,Minas Gerais,mg_botumirim
2904209,Botuporã,BA,Bahia,ba_botupora
4202701,Botuverá,SC,Santa Catarina,sc_botuvera
4302584,Bozano,RS,Rio Grande do Sul,rs_bozano
4202800,Braço do Norte,SC,Santa Catarina,sc_braco_do_norte
4202859,Braço do Trombudo,SC,Santa Catarina,sc_braco_do_trombudo
4302600,Braga,RS,Rio Grande do Sul,rs_braga
1501709,Bragança,PA,Pará,pa_braganca
3507605,Bragança Paulista,SP,São Paulo,sp_braganca_paulista
4103354,Braganey,PR,Paraná,pr_braganey
2701100,Branquinha,AL,Alagoas,al_branquinha
3108701,Brás Pires,MG,Minas Gerais,mg_bras_pires
1501725,Brasil Novo,PA,Pará,pa_brasil_novo
5002308,Brasilândia,MS,Mato Grosso do Sul,ms_brasilandia
3108552,Brasilândia de Minas,MG,Minas Gerais,mg_brasilandia_de_minas
4103370,Brasilândia do Sul,PR,Paraná,pr_brasilandia_do_sul
1703602,Brasilândia do Tocantins,TO,Tocantins,to_brasilandia_do_tocantins
1200104,Brasiléia,AC,Acre,ac_brasileia
2201960,Brasileira,PI,Piauí,pi_brasileira
5300108,Brasília,DF,Distrito Federal,df_brasilia
3108602,Brasília de Minas,MG,Minas Gerais,mg_brasilia_de_minas
5101902,Brasnorte,MT,Mato Grosso,mt_brasnorte
3507704,Braúna,SP,São Paulo,sp_brauna
3108800,Braúnas,MG,Minas Gerais,mg_braunas
5203609,Brazabrantes,GO,Goiás,go_brazabrantes
2602407,Brejão,PE,Pernambuco,pe_brejao
3201159,Brejetuba,ES,Espírito Santo,es_brejetuba
2401800,Brejinho,RN,Rio Grande do Norte,rn_brejinho
2602506,Brejinho,PE,Pernambuco,pe_brejinho
1703701,Brejinho de Nazaré,TO,Tocantins,to_brejinho_de_nazare
2102101,Brejo,MA,Maranhão,ma_brejo
3507753,Brejo Alegre,SP,São Paulo,sp_brejo_alegre
2602605,Brejo da Madre de Deus,PE,Pernambuco,pe_brejo_da_madre_de_deus
2102150,Brejo de Areia,MA,Maranhão,ma_brejo_de_areia
2502805,Brejo do Cruz,PB,Paraíba,pb_brejo_do_cruz
2201988,Brejo do Piauí,PI,Piauí,pi_brejo_do_piaui
2502904,Brejo dos Santos,PB,Paraíba,pb_brejo_dos_santos
2800704,Brejo Grande,SE,Sergipe,se_brejo_grande
1501758,Brejo Grande do Araguaia,PA,Pará,pa_brejo_grande_do_araguaia
2302503,Brejo Santo,CE,Ceará,ce_brejo_santo
2904308,Brejões,BA,Bahia,ba_brejoes
2904407,Brejolândia,BA,Bahia,ba_brejolandia
1501782,Breu Branco,PA,Pará,pa_breu_branco
1501808,Breves,PA,Pará,pa_breves
5203807,Britânia,GO,Goiás,go_britania
4302659,Brochier,RS,Rio Grande do Sul,rs_brochier
3507803,Brodowski,SP,São Paulo,sp_brodowski
3507902,Brotas,SP,São Paulo,sp_brotas
2904506,Brotas de Macaúbas,BA,Bahia,ba_brotas_de_macaubas
3109006,Brumadinho,MG,Minas Gerais,mg_brumadinho
2904605,Brumado,BA,Bahia,ba_brumado
4202875,Brunópolis,SC,Santa Catarina,sc_brunopolis
4202909,Brusque,SC,Santa Catarina,sc_brusque
3109105,Bueno Brandão,MG,Minas Gerais,mg_bueno_brandao
3109204,Buenópolis,MG,Minas Gerais,mg_buenopolis
2602704,Buenos Aires,PE,Pernambuco,pe_buenos_aires
2904704,Buerarema,BA,Bahia,ba_buerarema
3109253,Bugre,MG,Minas Gerais,mg_bugre
2602803,Buíque,PE,Pernambuco,pe_buique
1200138,Bujari,AC,Acre,ac_bujari
1501907,Bujaru,PA,Pará,pa_bujaru
3508009,Buri,SP,São Paulo,sp_buri
3508108,Buritama,SP,São Paulo,sp_buritama
2102200,Buriti,MA,Maranhão,ma_buriti
5203906,Buriti Alegre,GO,Goiás,go_buriti_alegre
2102309,Buriti Bravo,MA,Maranhão,ma_buriti_bravo
5203939,Buriti de Goiás,GO,Goiás,go_buriti_de_goias
1703800,Buriti do Tocantins,TO,Tocantins,to_buriti_do_tocantins
2202000,Buriti dos Lopes,PI,Piauí,pi_buriti_dos_lopes
2202026,Buriti dos Montes,PI,Piauí,pi_buriti_dos_montes
2102325,Buriticupu,MA,Maranhão,ma_buriticupu
5203962,Buritinópolis,GO,Goiás,go_buritinopolis
2904753,Buritirama,BA,Bahia,ba_buritirama
2102358,Buritirana,MA,Maranhão,ma_buritirana
1100452,Buritis,RO,Rondônia,ro_buritis
3109303,Buritis,MG,Minas Gerais,mg_buritis
3508207,Buritizal,SP,São Paulo,sp_buritizal
3109402,Buritizeiro,MG,Minas Gerais,mg_buritizeiro
4302709,Butiá,RS,Rio Grande do Sul,rs_butia
1300839,Caapiranga,AM,Amazonas,am_caapiranga
2503001,Caaporã,PB,Paraíba,pb_caapora
5002407,Caarapó,MS,Mato Grosso do Sul,ms_caarapo
2904803,Caatiba,BA,Bahia,ba_caatiba
2503100,Cabaceiras,PB,Paraíba,pb_cabaceiras
2904852,Cabaceiras do Paraguaçu,BA,Bahia,ba_cabaceiras_do_paraguacu
3109451,Cabeceira Grande,MG,Minas Gerais,mg_cabeceira_grande
5204003,Cabeceiras,GO,Goiás,go_cabeceiras
2202059,Cabeceiras do Piauí,PI,Piauí,pi_cabeceiras_do_piaui
2503209,Cabedelo,PB,Paraíba,pb_cabedelo
1100031,Cabixi,RO,Rondônia,ro_cabixi
2602902,Cabo de Santo Agostinho,PE,Pernambuco,pe_cabo_de_santo_agostinho
3300704,Cabo Frio,RJ,Rio de Janeiro,rj_cabo_frio
3109501,Cabo Verde,MG,Minas Gerais,mg_cabo_verde
3508306,Cabrália Paulista,SP,São Paulo,sp_cabralia_paulista
3508405,Cabreúva,SP,São Paulo,sp_cabreuva
2603009,Cabrobó,PE,Pernambuco,pe_cabrobo
4203006,Caçador,SC,Santa Catarina,sc_cacador
3508504,Caçapava,SP,São Paulo,sp_cacapava
4302808,Caçapava do Sul,RS,Rio Grande do Sul,rs_cacapava_do_sul
1100601,Cacaulândia,RO,Rondônia,ro_cacaulandia
4302907,Cacequi,RS,Rio Grande do Sul,rs_cacequi
5102504,Cáceres,MT,Mato Grosso,mt_caceres
2904902,Cachoeira,BA,Bahia,ba_cachoeira
5204102,Cachoeira Alta,GO,Goiás,go_cachoeira_alta
3109600,Cachoeira da Prata,MG,Minas Gerais,mg_cachoeira_da_prata
5204201,Cachoeira de Goiás,GO,Goiás,go_cachoeira_de_goias
3109709,Cachoeira de Minas,MG,Minas Gerais,mg_cachoeira_de_minas
3102704,Cachoeira de Pajeú,MG,Minas Gerais,mg_cachoeira_de_pajeu
1502004,Cachoeira do Arari,PA,Pará,pa_cachoeira_do_arari
1501956,Cachoeira do Piriá,PA,Pará,pa_cachoeira_do_piria
4303004,Cachoeira do Sul,RS,Rio Grande do Sul,rs_cachoeira_do_sul
2503308,Cachoeira dos Índios,PB,Paraíba,pb_cachoeira_dos_indios
5204250,Cachoeira Dourada,GO,Goiás,go_cachoeira_dourada
3109808,Cachoeira Dourada,MG,Minas Gerais,mg_cachoeira_dourada
2102374,Cachoeira Grande,MA,Maranhão,ma_cachoeira_grande
3508603,Cachoeira Paulista,SP,São Paulo,sp_cachoeira_paulista
3300803,Cachoeiras de Macacu,RJ,Rio de Janeiro,rj_cachoeiras_de_macacu
2603108,Cachoeirinha,PE,Pernambuco,pe_cachoeirinha
1703826,Cachoeirinha,TO,Tocantins,to_cachoeirinha
4303103,Cachoeirinha,RS,Rio Grande do Sul,rs_cachoeirinha
3201209,Cachoeiro de Itapemirim,ES,Espírito Santo,es_cachoeiro_de_itapemirim
2503407,Cacimba de Areia,PB,Paraíba,pb_cacimba_de_areia
2503506,Cacimba de Dentro,PB,Paraíba,pb_cacimba_de_dentro
2503555,Cacimbas,PB,Paraíba,pb_cacimbas
2701209,Cacimbinhas,AL,Alagoas,al_cacimbinhas
4303202,Cacique Doble,RS,Rio Grande do Sul,rs_cacique_doble
1100049,Cacoal,RO,Rondônia,ro_cacoal
3508702,Caconde,SP,São Paulo,sp_caconde
5204300,Caçu,GO,Goiás,go_cacu
2905008,Caculé,BA,Bahia,ba_cacule
2905107,Caém,BA,Bahia,ba_caem
3109907,Caetanópolis,MG,Minas Gerais,mg_caetanopolis
2905156,Caetanos,BA,Bahia,ba_caetanos
3110004,Caeté,MG,Minas Gerais,mg_caete
2603207,Caetés,PE,Pernambuco,pe_caetes
2905206,Caetité,BA,Bahia,ba_caetite
2905305,Cafarnaum,BA,Bahia,ba_cafarnaum
4103404,Cafeara,PR,Paraná,pr_cafeara
3508801,Cafelândia,SP,São Paulo,sp_cafelandia
4103453,Cafelândia,PR,Paraná,pr_cafelandia
4103479,Cafezal do Sul,PR,Paraná,pr_cafezal_do_sul
3508900,Caiabu,SP,São Paulo,sp_caiabu
3110103,Caiana,MG,Minas Gerais,mg_caiana
5204409,Caiapônia,GO,Goiás,go_caiaponia
4303301,Caibaté,RS,Rio Grande do Sul,rs_caibate
4203105,Caibi,SC,Santa Catarina,sc_caibi
4303400,Caiçara,RS,Rio Grande do Sul,rs_caicara
2503605,Caiçara,PB,Paraíba,pb_caicara
2401859,Caiçara do Norte,RN,Rio Grande do Norte,rn_caicara_do_norte
2401909,Caiçara do Rio do Vento,RN,Rio Grande do Norte,rn_caicara_do_rio_do_vento
2402006,Caicó,RN,Rio Grande do Norte,rn_caico
3509007,Caieiras,SP,São Paulo,sp_caieiras
2905404,Cairu,BA,Bahia,ba_cairu
3509106,Caiuá,SP,São Paulo,sp_caiua
3509205,Cajamar,SP,São Paulo,sp_cajamar
2102408,Cajapió,MA,Maranhão,ma_cajapio
2102507,Cajari,MA,Maranhão,ma_cajari
3509254,Cajati,SP,São Paulo,sp_cajati
2503704,Cajazeiras,PB,Paraíba,pb_cajazeiras
2202075,Cajazeiras do Piauí,PI,Piauí,pi_cajazeiras_do_piaui
2503753,Cajazeirinhas,PB,Paraíba,pb_cajazeirinhas
3509304,Cajobi,SP,São Paulo,sp_cajobi
2701308,Cajueiro,AL,Alagoas,al_cajueiro
2202083,Cajueiro da Praia,PI,Piauí,pi_cajueiro_da_praia
3110202,Cajuri,MG,Minas Gerais,mg_cajuri
3509403,Cajuru,SP,São Paulo,sp_cajuru
2603306,Calçado,PE,Pernambuco,pe_calcado
1600204,Calçoene,AP,Amapá,ap_calcoene
3110301,Caldas,MG,Minas Gerais,mg_caldas
2503803,Caldas Brandão,PB,Paraíba,pb_caldas_brandao
